ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 2 name","Attribute 2 value(s)","Attribute 3 name","Attribute 3 value(s)","Attribute 4 name","Attribute 4 value(s)","Attribute 5 name","Attribute 5 value(s)","Meta: _wpcom_is_markdown","Download 1 name","Download 1 URL","Download 2 name","Download 2 URL"
1963,variation,WSH09-29-Green,"Mimi All-Purpose Short-29-Green",1,0,visible,,"<p>You can run, bike or swim in the do-anything, water-resistance Mimi Short. No need to worry about rubbing-induced soreness either, with flatlock seams and soft, chafe-resistant material.</p> <p>&bull; Gray/seafoam two-layer shorts.<br />&bull; Water-resistant construction.<br />&bull; Inner mesh brief for breathable support.<br />&bull; 2.0"" inseam.<br />&bull; Reflective trim for visibility.</p>",,,,,1,100,0,0,1,,,,1,,,44,Clothing>Women>Bottoms>Shorts,,,http://eimages.valtim.com/acme-images/product/w/s/wsh09-green_main.jpg,,,WSH09,,,,,,,Size,29,Color,Green,,,,,,,,,,,
1964,variation,WSH09-29-White,"Mimi All-Purpose Short-29-White",1,0,visible,,"<p>You can run, bike or swim in the do-anything, water-resistance Mimi Short. No need to worry about rubbing-induced soreness either, with flatlock seams and soft, chafe-resistant material.</p> <p>&bull; Gray/seafoam two-layer shorts.<br />&bull; Water-resistant construction.<br />&bull; Inner mesh brief for breathable support.<br />&bull; 2.0"" inseam.<br />&bull; Reflective trim for visibility.</p>",,,,,1,100,0,0,1,,,,1,,,44,Clothing>Women>Bottoms>Shorts,,,http://eimages.valtim.com/acme-images/product/w/s/wsh09-white_main.jpg,,,WSH09,,,,,,,Size,29,Color,White,,,,,,,,,,,
1972,variable,WSH10,"Ana Running Short",1,0,visible,"This is a variable product called a Ana Running Short","<p>Time to lace up your kicks and beat that personal best in the Ana Running Short. It's designed with breathable mesh side panels to help keep you cool while you master the miles.</p> <p>&bull; Black/pink two-layer shorts.<br />&bull; Low-rise elastic waistband.<br />&bull; Relaxed fit. <br />&bull; Ultra-lightweight fabric. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,,,,1,0,0,0,,,,,1,,,40,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh10-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh10-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh10-black_back.jpg",,,,,,,,,,Size,"28,29|30|31|32",Color,Black|Orange|White,,,,,,,,,,,
1966,variation,WSH10-28-Black,"Ana Running Short-28-Black",1,0,visible,,"<p>Time to lace up your kicks and beat that personal best in the Ana Running Short. It's designed with breathable mesh side panels to help keep you cool while you master the miles.</p> <p>&bull; Black/pink two-layer shorts.<br />&bull; Low-rise elastic waistband.<br />&bull; Relaxed fit. <br />&bull; Ultra-lightweight fabric. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,40,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh10-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh10-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh10-black_back.jpg",,,WSH10,,,,,,,Size,28,Color,Black,,,,,,,,,,,
1967,variation,WSH10-28-Orange,"Ana Running Short-28-Orange",1,0,visible,,"<p>Time to lace up your kicks and beat that personal best in the Ana Running Short. It's designed with breathable mesh side panels to help keep you cool while you master the miles.</p> <p>&bull; Black/pink two-layer shorts.<br />&bull; Low-rise elastic waistband.<br />&bull; Relaxed fit. <br />&bull; Ultra-lightweight fabric. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,40,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh10-orange_main.jpg,,,WSH10,,,,,,,Size,28,Color,Orange,,,,,,,,,,,
1968,variation,WSH10-28-White,"Ana Running Short-28-White",1,0,visible,,"<p>Time to lace up your kicks and beat that personal best in the Ana Running Short. It's designed with breathable mesh side panels to help keep you cool while you master the miles.</p> <p>&bull; Black/pink two-layer shorts.<br />&bull; Low-rise elastic waistband.<br />&bull; Relaxed fit. <br />&bull; Ultra-lightweight fabric. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,40,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh10-white_main.jpg,,,WSH10,,,,,,,Size,28,Color,White,,,,,,,,,,,
1969,variation,WSH10-29-Black,"Ana Running Short-29-Black",1,0,visible,,"<p>Time to lace up your kicks and beat that personal best in the Ana Running Short. It's designed with breathable mesh side panels to help keep you cool while you master the miles.</p> <p>&bull; Black/pink two-layer shorts.<br />&bull; Low-rise elastic waistband.<br />&bull; Relaxed fit. <br />&bull; Ultra-lightweight fabric. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,40,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh10-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh10-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh10-black_back.jpg",,,WSH10,,,,,,,Size,29,Color,Black,,,,,,,,,,,
1970,variation,WSH10-29-Orange,"Ana Running Short-29-Orange",1,0,visible,,"<p>Time to lace up your kicks and beat that personal best in the Ana Running Short. It's designed with breathable mesh side panels to help keep you cool while you master the miles.</p> <p>&bull; Black/pink two-layer shorts.<br />&bull; Low-rise elastic waistband.<br />&bull; Relaxed fit. <br />&bull; Ultra-lightweight fabric. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,40,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh10-orange_main.jpg,,,WSH10,,,,,,,Size,29,Color,Orange,,,,,,,,,,,
1971,variation,WSH10-29-White,"Ana Running Short-29-White",1,0,visible,,"<p>Time to lace up your kicks and beat that personal best in the Ana Running Short. It's designed with breathable mesh side panels to help keep you cool while you master the miles.</p> <p>&bull; Black/pink two-layer shorts.<br />&bull; Low-rise elastic waistband.<br />&bull; Relaxed fit. <br />&bull; Ultra-lightweight fabric. <br />&bull; Internal drawstring. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,40,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh10-white_main.jpg,,,WSH10,,,,,,,Size,29,Color,White,,,,,,,,,,,
1979,variable,WSH11,"Ina Compression Short",1,0,visible,"This is a variable product called a Ina Compression Short","<p>One of Luma's most popular items, the Ina Compression Short has you covered with exceptional support and comfort, whether you're running the trail, riding a bike or ripping out reps. The ventilating fabric offers cool relief and prevents irritating chafing.</p> <p>&bull; Royal blue bike shorts.<br />&bull; Compression fit. <br />&bull; Moisture-wicking. <br />&bull; Anti-microbial. <br />&bull; Machine wash/dry.</p>",,,,,1,0,0,0,,,,,1,,,49,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh11-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh11-blue_back.jpg",,,,,,,,,,Size,"28,29|30|31|32",Color,Blue|Orange|Red|Green|Purple,,,,,,,,,,,
1973,variation,WSH11-28-Blue,"Ina Compression Short-28-Blue",1,0,visible,,"<p>One of Luma's most popular items, the Ina Compression Short has you covered with exceptional support and comfort, whether you're running the trail, riding a bike or ripping out reps. The ventilating fabric offers cool relief and prevents irritating chafing.</p> <p>&bull; Royal blue bike shorts.<br />&bull; Compression fit. <br />&bull; Moisture-wicking. <br />&bull; Anti-microbial. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,49,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh11-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh11-blue_back.jpg",,,WSH11,,,,,,,Size,28,Color,Blue,,,,,,,,,,,
1974,variation,WSH11-28-Orange,"Ina Compression Short-28-Orange",1,0,visible,,"<p>One of Luma's most popular items, the Ina Compression Short has you covered with exceptional support and comfort, whether you're running the trail, riding a bike or ripping out reps. The ventilating fabric offers cool relief and prevents irritating chafing.</p> <p>&bull; Royal blue bike shorts.<br />&bull; Compression fit. <br />&bull; Moisture-wicking. <br />&bull; Anti-microbial. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,49,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh11-orange_main.jpg,,,WSH11,,,,,,,Size,28,Color,Orange,,,,,,,,,,,
1975,variation,WSH11-28-Red,"Ina Compression Short-28-Red",1,0,visible,,"<p>One of Luma's most popular items, the Ina Compression Short has you covered with exceptional support and comfort, whether you're running the trail, riding a bike or ripping out reps. The ventilating fabric offers cool relief and prevents irritating chafing.</p> <p>&bull; Royal blue bike shorts.<br />&bull; Compression fit. <br />&bull; Moisture-wicking. <br />&bull; Anti-microbial. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,49,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh11-red_main.jpg,,,WSH11,,,,,,,Size,28,Color,Red,,,,,,,,,,,
1976,variation,WSH11-29-Blue,"Ina Compression Short-29-Blue",1,0,visible,,"<p>One of Luma's most popular items, the Ina Compression Short has you covered with exceptional support and comfort, whether you're running the trail, riding a bike or ripping out reps. The ventilating fabric offers cool relief and prevents irritating chafing.</p> <p>&bull; Royal blue bike shorts.<br />&bull; Compression fit. <br />&bull; Moisture-wicking. <br />&bull; Anti-microbial. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,49,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh11-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh11-blue_back.jpg",,,WSH11,,,,,,,Size,29,Color,Blue,,,,,,,,,,,
1977,variation,WSH11-29-Orange,"Ina Compression Short-29-Orange",1,0,visible,,"<p>One of Luma's most popular items, the Ina Compression Short has you covered with exceptional support and comfort, whether you're running the trail, riding a bike or ripping out reps. The ventilating fabric offers cool relief and prevents irritating chafing.</p> <p>&bull; Royal blue bike shorts.<br />&bull; Compression fit. <br />&bull; Moisture-wicking. <br />&bull; Anti-microbial. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,49,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh11-orange_main.jpg,,,WSH11,,,,,,,Size,29,Color,Orange,,,,,,,,,,,
1978,variation,WSH11-29-Red,"Ina Compression Short-29-Red",1,0,visible,,"<p>One of Luma's most popular items, the Ina Compression Short has you covered with exceptional support and comfort, whether you're running the trail, riding a bike or ripping out reps. The ventilating fabric offers cool relief and prevents irritating chafing.</p> <p>&bull; Royal blue bike shorts.<br />&bull; Compression fit. <br />&bull; Moisture-wicking. <br />&bull; Anti-microbial. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,49,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh11-red_main.jpg,,,WSH11,,,,,,,Size,29,Color,Red,,,,,,,,,,,
2000,variable,WSH12,"Erika Running Short",1,0,visible,"This is a variable product called Erika Running Shorts","<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,0,0,0,1,,,,1,,,49,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_back.jpg",,,,,,,,,,,,,,,,,,,,,,,,
1980,variation,WSH12-28-Green,"Erika Running Short-28-Green",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_back.jpg",,,WSH12,,,,,,,Size,28,Color,Green,,,,,,,,,,,
1981,variation,WSH12-28-Purple,"Erika Running Short-28-Purple",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh12-purple_main.jpg,,,WSH12,,,,,,,Size,28,Color,Purple,,,,,,,,,,,
1982,variation,WSH12-28-Red,"Erika Running Short-28-Red",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh12-red_main.jpg,,,WSH12,,,,,,,Size,28,Color,Red,,,,,,,,,,,
1983,variation,WSH12-29-Green,"Erika Running Short-29-Green",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_back.jpg",,,WSH12,,,,,,,Size,29,Color,Green,,,,,,,,,,,
1984,variation,WSH12-29-Purple,"Erika Running Short-29-Purple",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh12-purple_main.jpg,,,WSH12,,,,,,,Size,29,Color,Purple,,,,,,,,,,,
1985,variation,WSH12-29-Red,"Erika Running Short-29-Red",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh12-red_main.jpg,,,WSH12,,,,,,,Size,29,Color,Red,,,,,,,,,,,
1986,variation,WSH12-30-Green,"Erika Running Short-30-Green",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_back.jpg",,,WSH12,,,,,,,Size,30,Color,Green,,,,,,,,,,,
1987,variation,WSH12-30-Purple,"Erika Running Short-30-Purple",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh12-purple_main.jpg,,,WSH12,,,,,,,Size,30,Color,Purple,,,,,,,,,,,
1988,variation,WSH12-30-Red,"Erika Running Short-30-Red",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh12-red_main.jpg,,,WSH12,,,,,,,Size,30,Color,Red,,,,,,,,,,,
1989,variation,WSH12-31-Green,"Erika Running Short-31-Green",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_back.jpg",,,WSH12,,,,,,,Size,31,Color,Green,,,,,,,,,,,
1990,variation,WSH12-31-Purple,"Erika Running Short-31-Purple",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh12-purple_main.jpg,,,WSH12,,,,,,,Size,31,Color,Purple,,,,,,,,,,,
1991,variation,WSH12-31-Red,"Erika Running Short-31-Red",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh12-red_main.jpg,,,WSH12,,,,,,,Size,31,Color,Red,,,,,,,,,,,
1992,variation,WSH12-32-Green,"Erika Running Short-32-Green",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/wsh12-green_back.jpg",,,WSH12,,,,,,,Size,32,Color,Green,,,,,,,,,,,
1993,variation,WSH12-32-Purple,"Erika Running Short-32-Purple",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh12-purple_main.jpg,,,WSH12,,,,,,,Size,32,Color,Purple,,,,,,,,,,,
1994,variation,WSH12-32-Red,"Erika Running Short-32-Red",1,0,visible,,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p> <p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>",,,,,1,100,0,0,1,,,,1,,,45,"Clothing>Women>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing",,,http://eimages.valtim.com/acme-images/product/w/s/wsh12-red_main.jpg,,,WSH12,,,,,,,Size,32,Color,Red,,,,,,,,,,,
1639,variable,WT01,"Bella Tank",1,0,visible,"This is a variable product called a Bella Tank","<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,0,0,0,,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Black|Blue|Orange,,,,,,,,,,,
1633,variation,WT01-L-Black,"Bella Tank-L-Black",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt01-black_main.jpg,,,WT01,,,,,,,Size,L,Color,Black,,,,,,,,,,,
1634,variation,WT01-L-Blue,"Bella Tank-L-Blue",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_back.jpg",,,WT01,,,,,,,Size,L,Color,Blue,,,,,,,,,,,
1635,variation,WT01-L-Orange,"Bella Tank-L-Orange",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt01-orange_main.jpg,,,WT01,,,,,,,Size,L,Color,Orange,,,,,,,,,,,
1630,variation,WT01-M-Black,"Bella Tank-M-Black",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt01-black_main.jpg,,,WT01,,,,,,,Size,M,Color,Black,,,,,,,,,,,
